Stock,Fabricant,Type,Configuration,Nominal Zener Voltage (V),Zener volatge tolerance,Maximum power dissipation (MW),Test Current (MA),Maximum reverse leaking current (UA),Maximum regulator current (MA),Maximum Zener impedance (OHM),Maximum power dissipation (MW,Packaging,Pin Count,SVHC,label
9784.0,19.0,3.0,4.0,4.7,0.02,200.0,5.0,3.0,-1.0,-1.0,200.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,100.0,0.05,1000.0,2.5,5.0,-1.0,-1.0,1000.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,6.0,36.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,1.0,0.0
8.0,21.0,3.0,6.0,15.0,0.05,3000.0,25.0,1.0,-1.0,-1.0,-1.0,3.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,22.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,20.0,0.05,500.0,6.2,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
699.0,20.0,3.0,4.0,2.7,0.05,300.0,20.0,75.0,-1.0,-1.0,300.0,5.0,3.0,1.0,1.0
0.0,8.0,3.0,6.0,6.8,0.05,1000.0,37.0,10.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,4.0,4.7,0.05,500.0,5.0,3.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
0.0,20.0,3.0,4.0,4.7,0.05,500.0,0.05,10.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,3.6,0.05,350.0,0.25,7.5,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,20.0,0.05,1000.0,12.5,5.0,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,19.0,3.0,6.0,27.0,0.1,700.0,10.0,10.0,-1.0,-1.0,700.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,3.3,0.05,500.0,20.0,25.0,-1.0,-1.0,500.0,5.0,2.0,0.0,1.0
434.0,2.0,3.0,4.0,5.1,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,5.0,2.0,1.0,1.0
0.0,9.0,3.0,6.0,6.2,0.05,3000.0,80.5,5.0,292.0,-1.0,3000.0,7.0,2.0,2.0,0.0
9962.0,19.0,3.0,4.0,6.2,0.05,1000.0,41.0,10.0,-1.0,-1.0,1000.0,5.0,2.0,0.0,1.0
0.0,19.0,3.0,6.0,4.645,0.025,200.0,5.0,5.0,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
117.0,10.0,2.0,4.0,9.0,0.05,500.0,7.5,10.0,-1.0,-1.0,500.0,2.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,7.5,0.05,300.0,20.0,3.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
200.0,12.0,3.0,4.0,68.0,0.05,500.0,2.0,0.05,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,6.8,0.05,500.0,5.0,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,4.0,18.0,0.05,1000.0,14.0,5.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,6.0,3.0,0.05,125.0,5.0,50.0,-1.0,-1.0,125.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,20.0,0.02,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,12.0,0.05,1300.0,20.0,0.2,-1.0,-1.0,1300.0,1.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,18.0,0.05,3000.0,20.8,1.0,-1.0,-1.0,-1.0,3.0,2.0,2.0,0.0
10133.0,19.0,3.0,4.0,75.0,0.06,500.0,2.5,0.1,-1.0,-1.0,500.0,5.0,2.0,0.0,1.0
0.0,19.0,3.0,6.0,47.0,0.1,1000.0,6.0,10.0,-1.0,-1.0,1000.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,3.9,0.05,200.0,5.0,3.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,16.0,3.0,6.0,16.2,0.05,1000.0,5.0,1.0,58.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,16.0,0.06,6000.0,75.0,2.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,30.0,0.02,500.0,4.2,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,19.13,0.03,500.0,10.0,0.133,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
21000.0,19.0,3.0,4.0,36.0,0.06,2300.0,10.0,1.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
0.0,3.0,3.0,6.0,68.0,0.05,500.0,1.8,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,9.0,3.0,6.0,18.0,0.05,2000.0,20.8,1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,10.0,0.05,500.0,20.0,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,6.0,5.62,0.025,200.0,5.0,1.0,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,18.0,3.0,6.0,33.0,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,0.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,5.1,0.05,500.0,5.0,2.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,24.0,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,17.0,3.0,4.0,110.0,0.05,2300.0,5.0,1.0,-1.0,-1.0,1000.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,17.0,0.05,500.0,0.05,0.05,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,4.0,47.0,0.05,5000.0,25.0,0.5,-1.0,-1.0,5000.0,3.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,16.0,0.06,6000.0,75.0,2.0,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,6.2,0.05,500.0,5.0,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,10.0,0.05,5000.0,125.0,5.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,27.0,0.05,350.0,0.05,0.01,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,12.0,3.0,4.0,30.0,0.01,250.0,2.0,0.05,-1.0,-1.0,250.0,5.0,3.0,2.0,1.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,20.0,3.0,4.0,8.2,0.06,300.0,5.0,0.7,-1.0,-1.0,300.0,5.0,3.0,1.0,1.0
0.0,2.0,3.0,4.0,2.2,0.025,350.0,5.0,100.0,-1.0,-1.0,350.0,5.0,2.0,1.0,1.0
0.0,3.0,3.0,6.0,30.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,1.0,0.0
0.0,4.0,3.0,2.0,2.7,0.05,300.0,5.0,-1.0,-1.0,-1.0,300.0,7.0,3.0,0.0,0.0
9000.0,19.0,3.0,4.0,5.1,0.02,500.0,20.0,5.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,16.0,0.05,500.0,7.8,0.1,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,8.0,3.0,6.0,16.0,0.05,1000.0,15.5,5.0,-1.0,-1.0,1000.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,4.0,2.7,0.05,500.0,20.0,75.0,-1.0,-1.0,-1.0,5.0,2.0,0.0,1.0
0.0,21.0,3.0,6.0,11.0,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,8.2,0.05,500.0,0.05,1.0,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,18.0,3.0,6.0,4.3,0.02,500.0,5.0,1.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,11.0,3.0,6.0,2.4,0.05,365.0,5.0,50.0,-1.0,-1.0,365.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,4.0,7.5,0.05,1500.0,50.0,2.5,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,9.0,3.0,6.0,5.1,0.05,3000.0,98.0,5.0,356.0,-1.0,3000.0,7.0,2.0,2.0,0.0
0.0,9.0,3.0,6.0,180.0,0.02,5000.0,5.0,0.5,-1.0,-1.0,5000.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,4.0,6.2,0.03,500.0,20.0,3.0,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,21.0,3.0,6.0,3.4,0.03,200.0,5.0,5.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,20.0,0.06,3000.0,25.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,6.8,0.05,150.0,5.0,1.0,-1.0,-1.0,150.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,4.0,6.2,0.05,1000.0,41.0,10.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0
0.0,19.0,3.0,4.0,6.2,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,5.1,0.02,300.0,20.0,5.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,4.0,7.5,0.05,500.0,0.05,10.0,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
148.0,12.0,3.0,2.0,11.0,0.05,350.0,5.0,0.1,-1.0,-1.0,350.0,5.0,3.0,2.0,1.0
0.0,9.0,3.0,6.0,3.9,0.05,5000.0,320.0,50.0,-1.0,-1.0,5000.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,16.14,0.03,500.0,10.0,0.133,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,5.6,0.05,350.0,0.25,10.0,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,3.0,3.0,6.0,9.1,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,75.0,0.05,5000.0,20.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,120.0,0.05,5000.0,10.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,4.7,0.02,200.0,5.0,3.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,18.0,3.0,6.0,5.6,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,15.0,0.05,1000.0,17.0,5.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0
0.0,8.0,3.0,6.0,3.9,0.05,100.0,5.0,3.0,-1.0,-1.0,100.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,15.0,0.05,5000.0,75.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,13.0,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,9.05,0.05,1300.0,25.0,1.0,-1.0,-1.0,1000.0,2.0,2.0,0.0,0.0
0.0,19.0,3.0,6.0,150.0,0.1,1000.0,2.0,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
151.0,10.0,3.0,4.0,3.3,0.05,500.0,0.25,7.5,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,91.0,0.06,1300.0,5.0,-1.0,-1.0,-1.0,1300.0,7.0,2.0,1.0,0.0
12500.0,19.0,3.0,4.0,18.0,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,9.0,2.0,6.0,6.35,0.05,400.0,7.5,-1.0,-1.0,-1.0,-1.0,0.0,2.0,2.0,0.0
0.0,20.0,3.0,4.0,20.0,0.02,300.0,5.0,0.05,-1.0,-1.0,300.0,5.0,2.0,1.0,1.0
0.0,16.0,3.0,6.0,82.5,0.05,1300.0,10.0,1.0,15.0,-1.0,-1.0,7.0,2.0,0.0,0.0
9000.0,20.0,3.0,6.0,3.3,0.05,500.0,20.0,25.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,12.0,3.0,6.0,6.205,0.05,200.0,5.0,0.2,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,4.0,4.7,0.05,500.0,0.05,5.0,-1.0,-1.0,500.0,5.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,27.0,0.05,200.0,2.0,0.05,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,5.0,5.1,0.05,1000.0,5.0,2.0,-1.0,-1.0,1000.0,5.0,4.0,2.0,1.0
0.0,5.0,3.0,4.0,36.0,0.06,3000.0,8.0,0.5,-1.0,-1.0,1250.0,0.0,2.0,0.0,1.0
0.0,3.0,3.0,6.0,130.0,0.05,5000.0,10.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,9.1,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,190.0,0.05,3000.0,4.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,10.0,0.05,1000.0,25.0,7.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,18.0,0.05,500.0,7.0,0.1,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,6.0,10.0,0.03,125.0,5.0,0.1,-1.0,-1.0,125.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,4.7,0.06,500.0,5.0,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,12.0,3.0,4.0,7.5,0.01,250.0,5.0,1.0,-1.0,-1.0,250.0,5.0,3.0,2.0,1.0
0.0,9.0,3.0,6.0,20.0,0.05,1000.0,12.5,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,1.0,3.0,6.0,16.0,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,0.0,2.0,2.0,0.0
0.0,12.0,3.0,4.0,36.0,0.01,250.0,2.0,0.05,-1.0,-1.0,250.0,5.0,3.0,2.0,1.0
0.0,20.0,3.0,6.0,17.0,0.05,350.0,0.05,0.05,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,19.0,3.0,6.0,18.0,0.1,2000.0,10.0,10.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,5.6,0.05,3000.0,66.9,5.0,-1.0,-1.0,-1.0,3.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,8.2,0.05,350.0,0.05,1.0,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,16.0,3.0,6.0,200.0,0.05,2000.0,5.0,1.0,9.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,10.0,0.05,300.0,20.0,3.0,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,160.0,0.04,3000.0,5.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,2.42,0.05,500.0,5.0,50.0,-1.0,-1.0,-1.0,4.0,2.0,0.0,0.0
0.0,9.0,3.0,6.0,130.0,0.05,1000.0,1.9,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,18.0,3.0,6.0,5.6,0.025,500.0,5.0,5.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,4.0,20.0,0.05,3000.0,18.7,1.0,-1.0,-1.0,550.0,5.0,2.0,2.0,1.0
0.0,21.0,3.0,6.0,24.2,0.05,1300.0,10.0,0.5,-1.0,-1.0,1000.0,2.0,2.0,0.0,0.0
0.0,18.0,3.0,6.0,10.0,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,82.0,0.06,2300.0,10.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,3.0,3.0,6.0,6.8,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,62.0,0.05,5000.0,20.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,17.0,0.05,300.0,7.4,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
47500.0,19.0,3.0,4.0,10.0,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,0.0,1.0
11.0,10.0,3.0,4.0,6.8,0.05,500.0,20.0,2.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,1.0
14.0,5.0,3.0,4.0,15.0,0.05,3000.0,25.0,1.0,-1.0,-1.0,550.0,0.0,2.0,0.0,1.0
0.0,9.0,3.0,6.0,200.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,5000.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,28.0,0.02,300.0,4.5,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,8.0,3.0,6.0,8.2,0.05,2000.0,61.0,5.0,-1.0,-1.0,2000.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,10.0,0.05,500.0,20.0,3.0,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
91.0,10.0,3.0,4.0,18.0,0.05,1500.0,14.0,0.05,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,160.0,0.04,3000.0,5.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,3.0,0.04,500.0,20.0,50.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
16000.0,17.0,3.0,4.0,4.7,0.05,150.0,5.0,5.0,-1.0,-1.0,150.0,5.0,2.0,1.0,1.0
0.0,1.0,3.0,6.0,2.2,0.05,150.0,5.0,100.0,-1.0,-1.0,150.0,0.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,12.0,0.05,500.0,20.0,0.1,-1.0,-1.0,-1.0,1.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,3.3,0.02,500.0,20.0,25.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,21.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0
0.0,20.0,3.0,6.0,6.8,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,6.0,5.6,0.05,150.0,5.0,0.1,-1.0,-1.0,150.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,11.0,0.05,5000.0,125.0,5.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,87.0,0.05,5000.0,15.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,24.0,0.05,500.0,0.05,0.01,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,75.0,0.06,500.0,2.5,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,8.0,3.0,6.0,68.0,0.05,1000.0,3.7,5.0,-1.0,-1.0,1000.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,4.0,33.0,0.05,1000.0,7.5,5.0,-1.0,-1.0,-1.0,5.0,2.0,0.0,1.0
0.0,18.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
0.0,12.0,3.0,4.0,6.195,0.02,500.0,5.0,0.5,-1.0,-1.0,500.0,5.0,2.0,2.0,1.0
0.0,20.0,3.0,6.0,2.4,0.02,500.0,5.0,-1.0,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,18.0,3.0,6.0,3.3,0.02,500.0,5.0,2.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,7.5,0.05,200.0,5.0,1.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,6.2,0.05,500.0,20.0,5.0,-1.0,-1.0,-1.0,0.0,2.0,1.0,0.0
0.0,20.0,3.0,2.0,15.0,0.02,300.0,5.0,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,56.0,0.05,1500.0,6.7,0.5,-1.0,-1.0,500.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,36.0,0.05,350.0,0.05,0.01,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,2.2,0.05,500.0,0.05,5.0,-1.0,-1.0,-1.0,3.0,2.0,1.0,0.0
5000.0,19.0,3.0,4.0,24.0,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,5.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,47.0,0.05,500.0,2.7,0.1,-1.0,-1.0,-1.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,3.6,0.06,2300.0,100.0,100.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,4.0,27.0,0.05,500.0,2.0,0.05,-1.0,-1.0,-1.0,5.0,2.0,1.0,1.0
0.0,4.0,3.0,6.0,8.0,0.0257,500.0,20.0,0.5,-1.0,-1.0,470.0,7.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,36.0,0.05,1000.0,7.0,5.0,-1.0,-1.0,-1.0,1.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,27.0,0.05,500.0,4.6,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
4.0,17.0,3.0,4.0,150.0,0.05,1000.0,1.7,5.0,-1.0,-1.0,-1.0,5.0,2.0,2.0,1.0
599.0,20.0,3.0,4.0,6.2,0.05,250.0,5.0,1.0,-1.0,-1.0,250.0,5.0,2.0,1.0,1.0
0.0,12.0,3.0,4.0,8.2,0.05,300.0,5.0,0.7,-1.0,-1.0,300.0,5.0,2.0,2.0,1.0
0.0,18.0,3.0,6.0,18.0,0.05,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,9.95,0.03,960.0,20.0,0.2,-1.0,-1.0,960.0,7.0,2.0,1.0,0.0
0.0,4.0,3.0,3.0,22.0,0.0567,300.0,5.0,0.1,-1.0,-1.0,300.0,7.0,3.0,0.0,0.0
0.0,20.0,3.0,6.0,4.3,0.05,200.0,5.0,3.0,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,21.0,3.0,6.0,5.6,0.05,500.0,5.0,2.0,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,8.0,3.0,6.0,12.0,0.05,500.0,20.0,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,47.0,0.05,500.0,2.0,0.05,-1.0,-1.0,500.0,7.0,3.0,1.0,0.0
0.0,11.0,3.0,6.0,56.0,0.02,365.0,2.0,0.05,-1.0,-1.0,365.0,7.0,2.0,2.0,0.0
0.0,21.0,3.0,6.0,3.9,0.05,1300.0,60.0,5.0,-1.0,-1.0,1000.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,3.0,0.05,350.0,0.05,0.8,-1.0,-1.0,350.0,7.0,3.0,1.0,0.0
0.0,9.0,3.0,6.0,75.0,0.05,1000.0,3.3,10.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,0.0
0.0,20.0,3.0,2.0,51.0,0.05,300.0,5.0,0.1,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,12.05,0.05,500.0,5.0,0.1,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
0.0,20.0,3.0,6.0,75.0,0.02,500.0,2.0,0.05,-1.0,-1.0,500.0,7.0,3.0,1.0,0.0
0.0,3.0,3.0,6.0,10.0,0.05,200.0,5.0,0.1,-1.0,-1.0,200.0,7.0,2.0,1.0,0.0
0.0,18.0,3.0,6.0,51.0,0.02,500.0,2.5,0.1,-1.0,-1.0,500.0,0.0,2.0,0.0,0.0
0.0,21.0,3.0,6.0,47.0,0.05,3000.0,8.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,20.0,3.0,6.0,47.0,0.06,500.0,5.0,0.1,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,20.0,3.0,6.0,3.6,0.06,3000.0,60.0,20.0,-1.0,-1.0,1250.0,7.0,2.0,0.0,0.0
2.0,20.0,3.0,4.0,33.0,0.05,5000.0,40.0,0.5,-1.0,-1.0,5000.0,3.0,2.0,2.0,1.0
0.0,4.0,3.0,6.0,7.5,0.0604,500.0,5.0,1.0,-1.0,-1.0,370.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,4.0,18.55,0.02,500.0,5.0,1.0,-1.0,-1.0,500.0,5.0,2.0,1.0,1.0
0.0,20.0,3.0,6.0,33.0,0.05,500.0,2.0,0.05,-1.0,-1.0,500.0,7.0,3.0,1.0,0.0
0.0,20.0,3.0,6.0,20.0,0.05,300.0,5.0,0.05,-1.0,-1.0,300.0,7.0,3.0,1.0,0.0
0.0,21.0,3.0,6.0,9.1,0.06,500.0,5.0,0.2,-1.0,-1.0,500.0,7.0,2.0,1.0,0.0
0.0,3.0,3.0,4.0,10.0,0.06,200.0,5.0,0.1,-1.0,-1.0,200.0,5.0,2.0,0.0,1.0
0.0,20.0,3.0,6.0,270.0,0.07,3000.0,2.0,1.0,-1.0,-1.0,-1.0,7.0,2.0,2.0,0.0
0.0,8.0,3.0,6.0,4.7,0.06,100.0,5.0,3.0,-1.0,-1.0,100.0,7.0,2.0,2.0,0.0
0.0,18.0,3.0,6.0,75.0,0.05,500.0,2.5,0.1,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,19.0,3.0,6.0,3.985,0.025,200.0,5.0,10.0,-1.0,-1.0,200.0,7.0,3.0,0.0,0.0
0.0,3.0,3.0,6.0,12.0,0.05,500.0,20.0,1.0,-1.0,-1.0,500.0,7.0,2.0,0.0,0.0
0.0,3.0,3.0,6.0,200.0,0.05,5000.0,5.0,0.5,-1.0,-1.0,-1.0,7.0,2.0,0.0,0.0
